1,1283798819957D+01 -3,1458903745133D-02 3,8051392625787D-02 -2,4885368397075D-03 -3,8933739454462D-03 2,1057809550021D-04
1,1841651343267D+01 -3,1899462167530D-02 3,8148726463697D-02 -2,1745618189394D-03 -3,8629892884570D-03 2,1171318877060D-04
1,2405930043617D+01 -3,2251219411767D-02 3,8153913619328D-02 -1,8678913792046D-03 -3,8210868684678D-03 2,1371595988844D-04
1,2977007710280D+01 -3,2521266613963D-02 3,8075908992099D-02 -1,5739055838701D-03 -3,7666112590413D-03 2,1412553522488D-04
1,3555292636274D+01 -3,2716890006861D-02 3,7924067547316D-02 -1,2970562679823D-03 -3,6944506578976D-03 2,1567061457534D-04
1,4141157610875D+01 -3,2845248856811D-02 3,7708007307306D-02 -1,0409195124889D-03 -3,6060065611270D-03 2,1583237687925D-04
1,4735064182709D+01 -3,2913125784197D-02 3,7437214765886D-02 -8,0816862979259D-04 -3,4988125075324D-03 2,1710784436317D-04
1,5337438396662D+01 -3,2926801451072D-02 3,7120905139317D-02 -6,0061966762857D-04 -3,3763065221388D-03 2,1717749847745D-04
1,5948741801363D+01 -3,2891988242483D-02 3,6767783970886D-02 -4,1930975973982D-04 -3,2384702481922D-03 2,1801572047113D-04
1,6569471449179D+01 -3,2813844522624D-02 3,6385978626468D-02 -2,6465075221814D-04 -3,0892195758599D-03 2,1826377576629D-04
1,7200106640606D+01 -3,2696999681555D-02 3,5982920466903D-02 -1,3662559867295D-04 -2,9300117633886D-03 2,1928342328656D-04
1,7841215435494D+01 -3,2545563901850D-02 3,5565301005160D-02 -3,4856286527967D-05 -2,7662230336575D-03 2,1865778312494D-04
1,8493312638081D+01 -3,2363122172586D-02 3,5139030803678D-02 4,1367606519888D-05 -2,5963411400059D-03 2,2093509760621D-04
1,9156984060086D+01 -3,2152736494716D-02 3,4709192891350D-02 9,3067327227183D-05 -2,4297500177693D-03 2,1977370609233D-04
1,9832868768838D+01 -3,1917019288437D-02 3,4280031802816D-02 1,2149564460825D-04 -2,2632276945153D-03 2,2128046447169D-04
2,0521588079796D+01 -3,1658216409680D-02 3,3854945357928D-02 1,2807713361794D-04 -2,1024058569699D-03 2,2240022489560D-04
2,1223798812162D+01 -3,1378301193456D-02 3,3436487401931D-02 1,1433300257268D-04 -1,9509857191279D-03 2,2153349191978D-04
2,1940246544487D+01 -3,1079066606882D-02 3,3026414388475D-02 8,1742277791478D-05 -1,8049785508142D-03 2,2411150856998D-04
2,2671641351580D+01 -3,0762183849060D-02 3,2625729222453D-02 3,1670985068272D-05 -1,6717503890969D-03 2,2346596936422D-04
2,3418799819476D+01 -3,0429217001039D-02 3,2234755244786D-02 -3,4564847401387D-05 -1,5464242336960D-03 2,2454916264907D-04
2,4182556286076D+01 -3,0081567734004D-02 3,1853218437743D-02 -1,1559507310780D-04 -1,4306631270730D-03 2,2539250355833D-04
2,4963762841154D+01 -2,9720445851808D-02 3,1480313189199D-02 -2,0978621695679D-04 -1,3245099260297D-03 2,2557119440385D-04
2,5763360333835D+01 -2,9346910562931D-02 3,1114798198835D-02 -3,1527638163155D-04 -1,2261261049251D-03 2,2648514934749D-04
2,6582342868852D+01 -2,8961903561049D-02 3,0755067722754D-02 -4,3004351208789D-04 -1,1363003463212D-03 2,2682030329582D-04
2,7421740054683D+01 -2,8566264935220D-02 3,0399247479682D-02 -5,5192811542758D-04 -1,0540122671051D-03 2,2704216192971D-04
2,8282670259155D+01 -2,8160687487180D-02 3,0045227533097D-02 -6,7869239312364D-04 -9,7874585151549D-04 2,2710180127715D-04
2,9166269601964D+01 -2,7745672781446D-02 2,9690708874242D-02 -8,0799913372707D-04 -9,0971889037722D-04 2,2731806869222D-04
3,0073816217771D+01 -2,7321527837249D-02 2,9333233564080D-02 -9,3756387724877D-04 -8,4748596432180D-04 2,2665588526016D-04
3,1006623744976D+01 -2,6888389072578D-02 2,8970266938607D-02 -1,0651735852277D-03 -7,8986064812554D-04 2,2684363267559D-04
3,1966076829459D+01 -2,6446273185245D-02 2,8599225010627D-02 -1,1887169042582D-03 -7,3875171015075D-04 2,2548321097332D-04
3,2953666628324D+01 -2,5995152608105D-02 2,8217512832237D-02 -1,3062865336480D-03 -6,9077088894525D-04 2,2530280153886D-04
3,3970990809896D+01 -2,5535103111426D-02 2,7822546416242D-02 -1,4163309791191D-03 -6,4773886601334D-04 2,2337345968351D-04
3,5019718049979D+01 -2,5066257490084D-02 2,7411837681653D-02 -1,5175486943166D-03 -6,0555600240008D-04 2,2247549485177D-04
3,6101676791212D+01 -2,4588524851264D-02 2,6983060217940D-02 -1,6082478388426D-03 -5,6646320721007D-04 2,1982432062377D-04
3,7218748731845D+01 -2,4101437656184D-02 2,6534126010001D-02 -1,6859912752239D-03 -5,2788209649332D-04 2,1881498210056D-04
3,8373010840697D+01 -2,3604413686739D-02 2,6063168997094D-02 -1,7480664546284D-03 -4,9550778349217D-04 2,1518107223475D-04
3,9566593342204D+01 -2,3097240912201D-02 2,5568534112128D-02 -1,7926614045685D-03 -4,6499536270309D-04 2,1363643265500D-04
4,0801857235110D+01 -2,2580206345934D-02 2,5048832085212D-02 -1,8195298669115D-03 -4,3956798124542D-04 2,0952789112096D-04
4,2081270029383D+01 -2,2053550373443D-02 2,4503098373937D-02 -1,8290201500451D-03 -4,1341416209701D-04 2,0711368835164D-04
4,3407459001824D+01 -2,1517227942136D-02 2,3930908250819D-02 -1,8210557220049D-03 -3,8987560707712D-04 2,0274897960189D-04
4,4783246699807D+01 -2,0971535201914D-02 2,3332469969336D-02 -1,7957947128553D-03 -3,6585457555474D-04 1,9928547901153D-04
4,6211633189406D+01 -2,0417128093305D-02 2,2708565850104D-02 -1,7542573367768D-03 -3,4264075142439D-04 1,9453966859776D-04
4,7695813807272D+01 -1,9854417130482D-02 2,2060330326529D-02 -1,6976137905066D-03 -3,1837570182381D-04 1,8992370371589D-04
4,9239196912496D+01 -1,9283981696072D-02 2,1388855359263D-02 -1,6273629432338D-03 -2,9273941563146D-04 1,8477130432581D-04
5,0845403886614D+01 -1,8706969213416D-02 2,0695110971071D-02 -1,5456902400241D-03 -2,6350574729146D-04 1,7894577033929D-04
5,2518286885475D+01 -1,8123591398191D-02 1,9980337092183D-02 -1,4536646920294D-03 -2,2990587585619D-04 1,7317512610633D-04
5,4261928839243D+01 -1,7532301339738D-02 1,9246358680680D-02 -1,3502790959752D-03 -1,9709082786374D-04 1,6668741710311D-04
5,6080661204262D+01 -1,6931765418341D-02 1,8495484335939D-02 -1,2342074965993D-03 -1,6936477904116D-04 1,6014664195830D-04
5,7979010707454D+01 -1,6322091067101D-02 1,7729978814500D-02 -1,1044785209627D-03 -1,5024057771011D-04 1,5316864872576D-04
5,9961841361271D+01 -1,5705032186555D-02 1,6951506774071D-02 -9,6251977936916D-04 -1,3772322004137D-04 1,4623158810600D-04
6,2034141441262D+01 -1,5083093448744D-02 1,6161705470592D-02 -8,1324130337567D-04 -1,2642689835800D-04 1,3894382011450D-04
6,4201218756637D+01 -1,4457735754832D-02 1,5363552106699D-02 -6,6182137804930D-04 -1,1212665124003D-04 1,3186832257724D-04
6,6468523131570D+01 -1,3830386295304D-02 1,4561015829213D-02 -5,1297622671529D-04 -9,3151595638380D-05 1,2450171155442D-04
6,8841681908938D+01 -1,3202399483382D-02 1,3757730113235D-02 -3,6804921092203D-04 -6,9601332603766D-05 1,1768008632701D-04
7,1326464446579D+01 -1,2573892518812D-02 1,2956563924399D-02 -2,2617094304060D-04 -4,6208507359265D-05 1,1029195518669D-04
7,3928711109812D+01 -1,1945233226076D-02 1,2159542253731D-02 -8,7592384680523D-05 -2,3053843247347D-05 1,0366279972784D-04
7,6654209008346D+01 -1,1318250015762D-02 1,1367492634776D-02 4,8150469555262D-05 -1,0141034256615D-06 9,6378985144257D-05
7,9508691996280D+01 -1,0696376021360D-02 1,0580504808341D-02 1,8544173136860D-04 2,0541406236690D-05 9,0111924586053D-05
8,2497574394046D+01 -1,0080776624239D-02 9,7992768345917D-03 3,2961727089658D-04 3,5355860702855D-05 8,3473341952015D-05
8,5625950988413D+01 -9,4731343654107D-03 9,0264612051570D-03 4,7757830076820D-04 4,6508996035575D-05 7,7414136550056D-05
8,8898313002559D+01 -8,8780487048920D-03 8,2676643227944D-03 6,2078374360234D-04 6,0695459678330D-05 7,1094821183089D-05
9,2318335073632D+01 -8,2990594216423D-03 7,5298811751093D-03 7,5397766919951D-04 8,0964691120487D-05 6,5764113787000D-05
9,5888697734041D+01 -7,7379156904005D-03 6,8173747929376D-03 8,7824055150574D-04 1,0201291787755D-04 5,9712571920310D-05
9,9610767877799D+01 -7,1958030559333D-03 6,1304239893197D-03 1,0001343249536D-03 1,2071178014414D-04 5,5467038484087D-05
1,0348435023433D+02 -6,6739166721262D-03 5,4703262382077D-03 1,1255481761181D-03 1,2824957764512D-04 5,0207319844763D-05
1,0750731457921D+02 -6,1791385586121D-03 4,8423488454186D-03 1,2509592902853D-03 1,3219483454541D-04 4,6364411637230D-05
1,1167548922291D+02 -5,7191935020315D-03 4,2535467399360D-03 1,3687105646682D-03 1,3917936579556D-04 4,2243168368205D-05
1,1598223496596D+02 -5,2978470956439D-03 3,7100709347564D-03 1,4771429991983D-03 1,4987359890394D-04 3,9240437214677D-05
1,2041837409142D+02 -4,9199481639850D-03 3,2187739282654D-03 1,5778668316834D-03 1,5836931884353D-04 3,5061914807366D-05
1,2497203059809D+02 -4,5918197437480D-03 2,7872429288875D-03 1,6694841721456D-03 1,6839195903735D-04 3,3299316322439D-05
1,2962871895982D+02 -4,3166912078381D-03 2,4224604221689D-03 1,7504769777494D-03 1,7423856324242D-04 3,0484755322589D-05
1,3437136187741D+02 -4,0981975600101D-03 2,1320254335487D-03 1,8205072114715D-03 1,7547115817702D-04 2,9806243187060D-05
1,3918068081974D+02 -3,9397342061461D-03 1,9220947989001D-03 1,8728940146101D-03 1,7257923595579D-04 2,7833843319854D-05
1,4403553330932D+02 -3,8448019373858D-03 1,7960399638700D-03 1,8997814472827D-03 1,7667472533972D-04 2,7694199106617D-05
1,4891348098213D+02 -3,8139082254890D-03 1,7548888374683D-03 1,9057283805902D-03 1,8022995682574D-04 2,6938949395335D-05
