3,1966076829459D+01 -7,4225999397538D-02 7,7363558119483D-02 -7,1497968674813D-03 7,1255746891158D-04 -3,2996806766249D-03
3,2953666628324D+01 -7,2313564747025D-02 7,4029846210254D-02 -5,9195595259342D-03 8,8676320519640D-04 -3,3165148575088D-03
3,3970990809896D+01 -7,0383678607890D-02 7,0819784670636D-02 -4,7876823522091D-03 1,0205349056571D-03 -3,3310413838067D-03
3,5019718049979D+01 -6,8438853172783D-02 6,7730746448769D-02 -3,7536107484384D-03 1,1170556766802D-03 -3,3446617957718D-03
3,6101676791212D+01 -6,6481877631586D-02 6,4758902461481D-02 -2,8162853781257D-03 1,1862808386633D-03 -3,3529797095668D-03
3,7218748731845D+01 -6,4515978538243D-02 6,1902172554876D-02 -1,9742630435999D-03 1,2280627744846D-03 -3,3600062524821D-03
3,8373010840697D+01 -6,2543806584019D-02 5,9154585758440D-02 -1,2242824288713D-03 1,2536722737610D-03 -3,3598309806894D-03
3,9566593342204D+01 -6,0567041644505D-02 5,6510799242668D-02 -5,6040263086115D-04 1,2583420254461D-03 -3,3583030072529D-03
4,0801857235110D+01 -5,8587797645985D-02 5,3966932555738D-02 2,3846537809666D-05 1,2472821916319D-03 -3,3497363608059D-03
4,2081270029383D+01 -5,6609301142402D-02 5,1517178846613D-02 5,3393266490750D-04 1,2197434049691D-03 -3,3384462259122D-03
4,3407459001824D+01 -5,4634595790001D-02 4,9157060443676D-02 9,7531780916818D-04 1,1830522382925D-03 -3,3191652988644D-03
4,4783246699807D+01 -5,2666295833045D-02 4,6881511468968D-02 1,3532667479793D-03 1,1338233805112D-03 -3,2976942355859D-03
4,6211633189406D+01 -5,0707816024554D-02 4,4685218247916D-02 1,6718117268873D-03 1,0827099926982D-03 -3,2680760570529D-03
4,7695813807272D+01 -4,8762712266864D-02 4,2562377777164D-02 1,9345680564232D-03 1,0315530544471D-03 -3,2342133788297D-03
4,9239196912496D+01 -4,6832364907449D-02 4,0507210085620D-02 2,1470472034677D-03 9,8565433169006D-04 -3,1924532866713D-03
5,0845403886614D+01 -4,4916217963818D-02 3,8514322271135D-02 2,3172218048589D-03 9,4029844467563D-04 -3,1443754431478D-03
5,2518286885475D+01 -4,3014798923532D-02 3,6578443435128D-02 2,4524120332768D-03 8,9440785885219D-04 -3,0895355962746D-03
5,4261928839243D+01 -4,1130532506426D-02 3,4696517673132D-02 2,5575101814452D-03 8,4909777503908D-04 -3,0274068768098D-03
5,6080661204262D+01 -3,9265515409292D-02 3,2864282193427D-02 2,6367445767209D-03 8,0388677129848D-04 -2,9606018678459D-03
5,7979010707454D+01 -3,7420605130754D-02 3,1078032749625D-02 2,6954715401400D-03 7,5914149393749D-04 -2,8879593470509D-03
5,9961841361271D+01 -3,5596561756532D-02 2,9332778871778D-02 2,7395311003261D-03 7,1285251741695D-04 -2,8113992670115D-03
6,2034141441262D+01 -3,3795222878347D-02 2,7622024367013D-02 2,7728080868268D-03 6,6895473407879D-04 -2,7314356904283D-03
6,4201218756637D+01 -3,2019286237234D-02 2,5943351042343D-02 2,7988612464912D-03 6,3044180073073D-04 -2,6466321476693D-03
6,6468523131570D+01 -3,0270767021228D-02 2,4292499265719D-02 2,8250272040079D-03 5,9508723528109D-04 -2,5581533162198D-03
6,8841681908938D+01 -2,8553192637730D-02 2,2669434366155D-02 2,8576029151458D-03 5,6049000538890D-04 -2,4656653510405D-03
7,1326464446579D+01 -2,6870309176173D-02 2,1077483426699D-02 2,8980569981975D-03 5,2654903960915D-04 -2,3682197116670D-03
7,3928711109812D+01 -2,5223442644861D-02 1,9517364701385D-02 2,9472271164271D-03 4,9058434432400D-04 -2,2682664827251D-03
7,6654209008346D+01 -2,3615428952113D-02 1,7988621691962D-02 3,0037462945045D-03 4,5530998601665D-04 -2,1677509796290D-03
7,9508691996280D+01 -2,2050051297037D-02 1,6489777367549D-02 3,0686763903578D-03 4,2483852003550D-04 -2,0667590190949D-03
8,2497574394046D+01 -2,0531416925750D-02 1,5021537217202D-02 3,1447033855075D-03 3,9790030329170D-04 -1,9672760197484D-03
8,5625950988413D+01 -1,9063218251185D-02 1,3585260555203D-02 3,2317657687249D-03 3,8100646084174D-04 -1,8651854664152D-03
8,8898313002559D+01 -1,7646526815286D-02 1,2183385784520D-02 3,3349224194848D-03 3,6339380539828D-04 -1,7648248058828D-03
9,2318335073632D+01 -1,6287227152663D-02 1,0819914065704D-02 3,4521017570226D-03 3,5182624535135D-04 -1,6633850845850D-03
9,5888697734041D+01 -1,4990251205752D-02 9,4967119847337D-03 3,5831426285643D-03 3,4594586877606D-04 -1,5644507236776D-03
9,9610767877799D+01 -1,3761097170911D-02 8,2160872971269D-03 3,7330447044314D-03 3,4545509371309D-04 -1,4665100756394D-03
1,0348435023433D+02 -1,2605150921456D-02 6,9828536537906D-03 3,9049163506938D-03 3,4547115253592D-04 -1,3719097644352D-03
1,0750731457921D+02 -1,1529551100301D-02 5,8062342197573D-03 4,0949512052262D-03 3,4375574241245D-04 -1,2846099329050D-03
1,1167548922291D+02 -1,0542038057279D-02 4,7000334653927D-03 4,2912915042001D-03 3,4966175358616D-04 -1,2010513341001D-03
1,1598223496596D+02 -9,6461768064743D-03 3,6785582677059D-03 4,4889606801365D-03 3,5510119394925D-04 -1,1235566646826D-03
1,2041837409142D+02 -8,8521145253881D-03 2,7558717752744D-03 4,6847987441831D-03 3,5923510870022D-04 -1,0522088972303D-03
1,2497203059809D+02 -8,1695409816104D-03 1,9455513247568D-03 4,8674241592364D-03 3,7008130700883D-04 -9,8648419060846D-04
1,2962871895982D+02 -7,6018715908372D-03 1,2613660729883D-03 5,0319818210987D-03 3,7784442109654D-04 -9,3067927565372D-04
1,3437136187741D+02 -7,1569504111966D-03 7,1614158448297D-04 5,1739806442177D-03 3,8344607250113D-04 -8,8338210999480D-04
1,3918068081974D+02 -6,8384503067734D-03 3,1953833606332D-04 5,2804373002289D-03 3,9045679185483D-04 -8,4801787862635D-04
1,4403553330932D+02 -6,6471492554543D-03 7,8827418054294D-05 5,3465822988277D-03 3,9474717214624D-04 -8,2699236642606D-04
1,4891348098213D+02 -6,5876690687974D-03 3,4531125049684D-08 5,3670193553535D-03 4,0130734579503D-04 -8,1930783652382D-04
