9,2318335073632D+01 -1,6307382895706D-02 1,0823694963937D-02 3,4721134942195D-03 3,5361643946354D-04 -1,6579579980865D-03
9,5888697734041D+01 -1,5008041678121D-02 9,5003643771177D-03 3,6006399884875D-03 3,4748564876258D-04 -1,5595516637533D-03
9,9610767877799D+01 -1,3776763449814D-02 8,2195045133872D-03 3,7483933337352D-03 3,4685687531801D-04 -1,4620087273738D-03
1,0348435023433D+02 -1,2618942011636D-02 6,9859441149604D-03 3,9184489007763D-03 3,4658702897880D-04 -1,3679619669202D-03
1,0750731457921D+02 -1,1541700638994D-02 5,8090691645607D-03 4,1069189250212D-03 3,4466596918570D-04 -1,2810465802262D-03
1,1167548922291D+02 -1,0552731038314D-02 4,7027916589987D-03 4,3018698509327D-03 3,5040685438353D-04 -1,1976626739995D-03
1,1598223496596D+02 -9,6555956754357D-03 3,6810840839077D-03 4,4983241784267D-03 3,5572169551329D-04 -1,1204657175880D-03
1,2041837409142D+02 -8,8604376983598D-03 2,7581019903902D-03 4,6931499213359D-03 3,5974092869444D-04 -1,0494448579393D-03
1,2497203059809D+02 -8,1769068529910D-03 1,9474910203422D-03 4,8749130014015D-03 3,7056614884198D-04 -9,8393668240541D-04
1,2962871895982D+02 -7,6083766250417D-03 1,2629631643781D-03 5,0387701613862D-03 3,7829453856654D-04 -9,2834876071081D-04
1,3437136187741D+02 -7,1626891100298D-03 7,1742568034325D-04 5,1803011637121D-03 3,8380658707995D-04 -8,8115567889452D-04
1,3918068081974D+02 -6,8435604754205D-03 3,2041997740475D-04 5,2864416927578D-03 3,9081161592364D-04 -8,4588718933428D-04
1,4403553330932D+02 -6,6517388572586D-03 7,9259158003706D-05 5,3524052699990D-03 3,9511770507233D-04 -8,2495672418349D-04
1,4891348098213D+02 -6,5918324887028D-03 2,5641182480190D-08 5,3728194935665D-03 4,0172081937421D-04 -8,1726653457962D-04
