-1,3806798424833D+02 6,0701703857293D-07
-1,3899402765680D+02 5,9003234400417D-07
-1,3988180928517D+02 5,7555723038697D-07
-1,4073081412224D+02 5,6255145631730D-07
-1,4154052715681D+02 5,5212107509327D-07
-1,4231047777521D+02 5,4253200647656D-07
-1,4304019536375D+02 5,3458467470753D-07
-1,4372926258577D+02 5,2841058871934D-07
-1,4437727098412D+02 5,2220997123459D-07
-1,4498382098114D+02 5,1924194669638D-07
-1,4554856627621D+02 5,1346663714131D-07
-1,4607116944819D+02 5,1292228204200D-07
-1,4655131083496D+02 5,0913442277462D-07
-1,4698872405142D+02 5,0815781102033D-07
-1,4738313383297D+02 5,0756228803480D-07
-1,4773430931252D+02 5,0518743195537D-07
-1,4804204626148D+02 5,0553239883812D-07
-1,4830616708980D+02 5,0630945009339D-07
-1,4852650308690D+02 5,0011382879955D-07
-1,4870292106024D+02 5,1839971524933D-07
-1,4883533221478D+02 4,8022643345305D-07
-1,4892365663500D+02 5,1199643618156D-07
-1,4896782328486D+02 8,4617780615810D-07
-1,4897334633596D+02 9,2677182115433D-07
