9,9702890658082D+01 3,7702884518871D-05 3,7788276887115D-05 3,0793804088219D-06 4,1164694104113D-04 6,2799338329598D-05 5,9574215512535D-06 6,3334370971915D-06 -4,6038170673392D-04
1,0358003729645D+02 3,2179933174512D-05 3,1434398536170D-05 3,1998287004554D-06 3,7168654074436D-04 5,9870719799176D-05 5,5841176332021D-06 6,0188284393836D-06 -4,1538084093480D-04
1,0760673959898D+02 2,6906494668133D-05 2,5646033570375D-05 3,3568402651562D-06 3,3595718254383D-04 5,7458204953622D-05 5,2434975118539D-06 5,2715061389094D-06 -3,7463463618583D-04
1,1177875982944D+02 2,1923381325002D-05 2,0411978077836D-05 3,5511791864651D-06 3,0401758549805D-04 5,5226806897267D-05 5,0121124886670D-06 4,9459475354556D-06 -3,3817141986041D-04
1,1608948818540D+02 1,7283370189610D-05 1,5734330490442D-05 3,7722792098276D-06 2,7584154490216D-04 5,3234333063897D-05 4,8497286778761D-06 4,8000067990998D-06 -3,0594041857010D-04
1,2052972957880D+02 1,3045549549478D-05 1,1623790374137D-05 4,0166233040509D-06 2,5155242351967D-04 5,1641162832270D-05 4,7637952216158D-06 4,4612868867014D-06 -2,7784978219842D-04
1,2508760591037D+02 9,2716963140929D-06 8,0989837518917D-06 4,2741077906226D-06 2,3115808801504D-04 5,0296435489168D-05 4,6817221803546D-06 4,3137067793454D-06 -2,5412561830992D-04
1,2974859160622D+02 6,0411158584645D-06 5,1888798634378D-06 4,4994194549572D-06 2,1466029454398D-04 4,9254383378569D-05 4,5438219153297D-06 4,2484706504978D-06 -2,3478498669071D-04
1,3449562022755D+02 3,4425626428855D-06 2,9174289762439D-06 4,6623037430777D-06 2,0195900373891D-04 4,8638276904594D-05 4,4116126135532D-06 4,0292438746611D-06 -2,1974981779674D-04
1,3930937764735D+02 1,5444736644882D-06 1,2944953839835D-06 4,7748414382259D-06 1,9286509915706D-04 4,8225497599724D-05 4,3499587796265D-06 3,8807222792555D-06 -2,0900745143285D-04
1,4416871960516D+02 3,8846098143943D-07 3,2228473410624D-07 4,8465155827654D-06 1,8734517019549D-04 4,7934807165775D-05 4,3543135716914D-06 3,8118948552108D-06 -2,0250871138748D-04
1,4905118698735D+02 -2,9725290932561D-12 -4,4602027880413D-12 4,8737083536616D-06 1,8536828202680D-04 4,7930397840979D-05 4,3610318946308D-06 3,8402827896625D-06 -2,0034611783103D-04
